Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
22392235.txt	x rays	RID10345	RID10345		x/869, rays/871								
22392235.txt	patient	RID49815	RID49815		patient/937								
22392235.txt	good	RID39088	RID39088		good/994								
22392235.txt	electrodes	RID5456	RID5456		electrodes/1020								
22392235.txt	satisfactory	RID39170	RID39170		satisfactory/1052								
22392235.txt	inadequate	RID39106	RID39106		inadequate/1099								
22392235.txt	unsatisfactory	RID39182	RID39182		unsatisfactory/1125								
22392235.txt	electrodes	RID5456	RID5456		electrodes/1147								
22392235.txt	X Ray	RID10345	RID10345		X/1220, Ray/1222								
22392235.txt	portable	RID10383	RID10383		portable/1236								
22392235.txt	limitations	RID5684	RID5684		limitations/1256								
22392235.txt	possible	RID34	RID34		possible/1321								
22392235.txt	satisfactory	RID39170	RID39170		satisfactory/1357								
22392235.txt	cochlear implants	RID5448	RID5448		cochlear/1399, implants/1408								
22392235.txt	implants	RID28790	RID28790		implants/1408								
22392235.txt	diagnostic	RID39446	RID39446		diagnostic/1428								
22392235.txt	cochlear implant	RID5448	RID5448		cochlear/1450, implant/1459								
22392235.txt	implant	RID28790	RID28790		implant/1459								
22392235.txt	x ray	RID10345	RID10345		x/1468, ray/1470								
22392235.txt	equipment surgical	RID35819	RID35819		equipment/1539, surgical/1578								
22392235.txt	fluoroscopy	RID10361	RID10361		fluoroscopy/1549								
22392235.txt	fluoroscopy acquisition	RID28949	RID28949		fluoroscopy/1549, acquisition/1625								
22392235.txt	fluoroscopy time	RID49440	RID49440		fluoroscopy/1549, time/1653								
22392235.txt	advanced	RID38799	RID38799		advanced/1600								
22392235.txt	system visualization	RID18297	RID18297		system/1609, visualization/1887								
22392235.txt	image acquisition	RID28917	RID28917		image/1619, acquisition/1625								
22392235.txt	acquisition	RID28660	RID28660		acquisition/1625								
22392235.txt	real time	RID28695	RID28695		real/1648, time/1653								
22392235.txt	anatomical structures	RID13390	RID13390		anatomical/1681, structures/1692								
22392235.txt	structures	RID35808	RID35808		structures/1692								
22392235.txt	angle	RID39533	RID39533		angle/1710								
22392235.txt	side	RID5821	RID5821		side/1749								
22392235.txt	used guide	RID49444	RID49444		used/1775, guide/1783								
22392235.txt	surgery	RID1560	RID1560		surgery/1806								
22392235.txt	high	RID46060	RID46060		high/1854								
22392235.txt	good	RID39088	RID39088		good/1867								
22392235.txt	cochlear implants	RID5448	RID5448		cochlear/1908, implants/1917								
22392235.txt	implants	RID28790	RID28790		implants/1917								
22392235.txt	after	RID39330	RID39330		after/1931								
22392235.txt	insertion	RID5964	RID5964		insertion/1943								
22392235.txt	X Ray	RID10345	RID10345		X/1970, Ray/1972								
22392235.txt	portable	RID10383	RID10383		portable/1984								
22392235.txt	all	RID5769	RID5769		all/2038								
22392235.txt	feature	RID39452	RID39452		feature/2062								
22392235.txt	conventional radiography	RID10353	RID10353		conventional/2080, radiography/2093								
22392235.txt	radiography	RID10345	RID10345		radiography/2093								
22392235.txt	cochlear implant	RID5448	RID5448		cochlear/2145, implant/2154								
22392235.txt	implant	RID28790	RID28790		implant/2154								
22392235.txt	implementation surgical	RID5599	RID5599		implementation/2167, surgical/2207								
22392235.txt	surgical equipment equipment	RID35819	RID35819		surgical/2207, equipment/2236, equipment/2501								
22392235.txt	portable	RID10383	RID10383		portable/2227								
22392235.txt	right	RID5825	RID5825		right/2257								
22392235.txt	right positioning	RID5825	RID5825		right/2257, positioning/2375								
22392235.txt	limitations	RID5684	RID5684		limitations/2425								
22392235.txt	limitations quality	RID13	RID13		limitations/2425, quality/2565								
22392235.txt	quality image	RID10	RID10		quality/2565, image/2580								
22392235.txt	x ray	RID10345	RID10345		x/2616, ray/2618								
22392235.txt	object	RID34861	RID34861		object/2626								
22392235.txt	thickness	RID28672	RID28672		thickness/2639								
22392235.txt	10	RID6014	RID6014		10/2664								
22392235.txt	cm	RID11952	RID11952		cm/2667								
22392235.txt	purpose image	RID10393	RID10393		purpose/2793, image/2871								
22392235.txt	filter	RID29007	RID29007		filter/2807								
22392235.txt	scattered	RID5705	RID5705		scattered/2828								
22392235.txt	quality image	RID10	RID10		quality/2856, image/2871								
22392235.txt	limits	RID5684	RID5684		limits/2913								
22392235.txt	center	RID39033	RID39033		center/2969								
22392235.txt	center	RID39033	RID39033		center/3073								
22392235.txt	corrected	RID45850	RID45850		corrected/3128								
22392235.txt	corrected	RID5697	RID5697		corrected/3128								
22392235.txt	head	RID9080	RID9080		head/3173								
22392235.txt	head bone	RID9081	RID9081		head/3173, bone/3338								
22392235.txt	head Radius	RID28590	RID28590		head/3173, Radius/3354								
22392235.txt	structures	RID35808	RID35808		structures/3260								
22392235.txt	inner ear	RID10199	RID10199		inner/3278, ear/3284								
22392235.txt	ear	RID10053	RID10053		ear/3284								
22392235.txt	structures	RID35808	RID35808		structures/3296								
22392235.txt	temporal bone	RID9361	RID9361		temporal/3329, bone/3338								
22392235.txt	bone	RID13197	RID13197		bone/3338								
22392235.txt	Radius	RID2109	RID2109		Radius/3354								
22392235.txt	central	RID5827	RID5827		central/3365								
22392235.txt	perpendicular	RID39235	RID39235		perpendicular/3373								
22392235.txt	patients	RID49815	RID49815		patients/3464								
22392235.txt	cochlear implant	RID5448	RID5448		cochlear/3486, implant/3495								
22392235.txt	implant	RID28790	RID28790		implant/3495								
22392235.txt	surgery	RID1560	RID1560		surgery/3503								
22392235.txt	x rays	RID10345	RID10345		x/3566, rays/3568								
22392235.txt	after	RID39330	RID39330		after/3619								
22392235.txt	insertion	RID5964	RID5964		insertion/3629								
22392235.txt	electrodes	RID5456	RID5456		electrodes/3646								
22392235.txt	Research	RID35966	RID35966		Research/3711								
22392235.txt	Humans	RID39073	RID39073		Humans/3723								
22392235.txt	no	RID28475	RID28475		no/3787								
22392235.txt	All	RID5769	RID5769		All/3813								
22392235.txt	x ray	RID10345	RID10345		x/3817, ray/3819								
22392235.txt	portable	RID10383	RID10383		portable/3879								
22392235.txt	mark	RID5989	RID5989		mark/3911								
22392235.txt	All	RID5769	RID5769		All/3953								
22392235.txt	surgery	RID1560	RID1560		surgery/4005								
22392235.txt	satisfactory	RID39170	RID39170		satisfactory/4067								
22392235.txt	unsatisfactory	RID39182	RID39182		unsatisfactory/4084								
22392235.txt	Density	RID3874	RID3874		Density/4136								
22392235.txt	Contrast image image	RID39045	RID39045		Contrast/4148, image/4164, image/4237								
22392235.txt	Contrast image image	RID39045	RID39045		Contrast/4148, image/4164, image/4237								
22392235.txt	Density	RID3874	RID3874		Density/4183								
22392235.txt	amount	RID5761	RID5761		amount/4209								
22392235.txt	contrast image	RID39045	RID39045		contrast/4290, image/4375								
22392235.txt	contrast image	RID39045	RID39045		contrast/4290, image/4375								
22392235.txt	density	RID3874	RID3874		density/4331								
22392235.txt	adjacent	RID5849	RID5849		adjacent/4342								
22392235.txt	density	RID3874	RID3874		density/4422								
22392235.txt	contrast image	RID39045	RID39045		contrast/4434, image/4450								
22392235.txt	contrast image	RID39045	RID39045		contrast/4434, image/4450								
22392235.txt	X Ray	RID10345	RID10345		X/4559, Ray/4561								
22392235.txt	images quality	RID10	RID10		images/4628, quality/4660								
22392235.txt	possible	RID34	RID34		possible/4668								
22392235.txt	patients	RID49815	RID49815		patients/4686								
22392235.txt	dose radiation	RID12963	RID12963		dose/4717, radiation/4725								
22392235.txt	sharpness	RID5911	RID5911		sharpness/4777								
22392235.txt	sharpness	RID5911	RID5911		sharpness/4878								
22392235.txt	lines	RID5965	RID5965		lines/4895								
22392235.txt	tissues	RID13298	RID13298		tissues/4958								
22392235.txt	blurring	RID11424	RID11424		blurring/5045								
22392235.txt	sharpness	RID5911	RID5911		sharpness/5067								
22392235.txt	sharpness	RID5911	RID5911		sharpness/5129								
22392235.txt	focal	RID5702	RID5702		focal/5186								
22392235.txt	distance	RID49678	RID49678		distance/5202								
22392235.txt	focus	RID3874	RID3874		focus/5211								
22392235.txt	focus	RID34301	RID34301		focus/5211								
22392235.txt	focus	RID39055	RID39055		focus/5211								
22392235.txt	distance	RID49678	RID49678		distance/5246								
22392235.txt	distance object image	RID12264	RID12264		distance/5246, object/5255, image/5264								
22392235.txt	object	RID34861	RID34861		object/5255								
22392235.txt	patient	RID49815	RID49815		patient/5310								
22392235.txt	small	RID5774	RID5774		small/5332								
22392235.txt	focal	RID5702	RID5702		focal/5338								
22392235.txt	motion	RID28696	RID28696		motion/5441								
22392235.txt	motion patient	RID11308	RID11308		motion/5441, patient/5455								
22392235.txt	patient	RID49815	RID49815		patient/5455								
22392235.txt	radiolucent	RID5749	RID5749		radiolucent/5535								
22392235.txt	shape	RID5863	RID5863		shape/5610								
22392235.txt	object	RID34861	RID34861		object/5623								
22392235.txt	projected radiographic	RID10511	RID10511		projected/5630, radiographic/5666								
22392235.txt	medium	RID5775	RID5775		medium/5659								
22392235.txt	alignment	RID38801	RID38801		alignment/5754								
22392235.txt	object	RID34861	RID34861		object/5764								
22392235.txt	alignment	RID38801	RID38801		alignment/5796								
22392235.txt	central	RID5827	RID5827		central/5828								
22392235.txt	object	RID34861	RID34861		object/5908								
22392235.txt	radius	RID2109	RID2109		radius/5991								
22392235.txt	central	RID5827	RID5827		central/6007								
22392235.txt	structure	RID35808	RID35808		structure/6022								
22392235.txt	grid radiography grid	RID10534	RID10534		grid/6120, radiography/6184, grid/6308								
22392235.txt	all	RID5769	RID5769		all/6141								
22392235.txt	x ray	RID10345	RID10345		x/6155, ray/6157								
22392235.txt	conventional radiography	RID10353	RID10353		conventional/6171, radiography/6184								
22392235.txt	radiography	RID10345	RID10345		radiography/6184								
22392235.txt	object	RID34861	RID34861		object/6233								
22392235.txt	thickness	RID28672	RID28672		thickness/6246								
22392235.txt	10	RID6014	RID6014		10/6271								
22392235.txt	cm	RID11952	RID11952		cm/6274								
22392235.txt	skull	RID9196	RID9196		skull/6362								
22392235.txt	cochlear implant	RID5448	RID5448		cochlear/6445, implant/6454								
22392235.txt	implant	RID28790	RID28790		implant/6454								
22392235.txt	x ray	RID10345	RID10345		x/6526, ray/6528								
22392235.txt	1st	RID5996	RID5996		1st/6537								
22392235.txt	Posterior	RID5819	RID5819		Posterior/6548								
22392235.txt	Skull	RID9196	RID9196		Skull/6563								
22392235.txt	2nd	RID5998	RID5998		2nd/6594								
22392235.txt	side	RID5821	RID5821		side/6607								
22392235.txt	radius	RID2109	RID2109		radius/6624								
22392235.txt	central	RID5827	RID5827		central/6631								
22392235.txt	perpendicular	RID39235	RID39235		perpendicular/6644								
22392235.txt	Both	RID5770	RID5770		Both/6671								
22392235.txt	x ray	RID10345	RID10345		x/6751, ray/6753								
22392235.txt	patient	RID49815	RID49815		patient/6788								
22392235.txt	supine	RID10421	RID10421		supine/6796								
22392235.txt	acquisition	RID28660	RID28660		acquisition/6872								
22392235.txt	acquisition images	RID28917	RID28917		acquisition/6872, images/6904								
22392235.txt	Skull	RID9196	RID9196		Skull/6929								
22392235.txt	Position patient patient	RID10420	RID10420		Position/6952, patient/6968, patient/6985								
22392235.txt	Position supine	RID10421	RID10421		Position/6952, supine/6993								
22392235.txt	Position patient patient rotation	RID10432	RID10432		Position/6952, patient/6968, patient/6985, rotation/7145								
22392235.txt	patient	RID49815	RID49815		patient/6968								
22392235.txt	patient patient rotation	RID10432	RID10432		patient/6968, patient/6985, rotation/7145								
22392235.txt	patient	RID49815	RID49815		patient/6985								
22392235.txt	supine	RID10421	RID10421		supine/6993								
22392235.txt	head	RID9080	RID9080		head/7033								
22392235.txt	sagittal	RID5860	RID5860		sagittal/7052								
22392235.txt	sagittal plane	RID10574	RID10574		sagittal/7052, plane/7061								
22392235.txt	median	RID5846	RID5846		median/7071								
22392235.txt	horizontal	RID5852	RID5852		horizontal/7101								
22392235.txt	no	RID28475	RID28475		no/7142								
22392235.txt	tilt	RID4782	RID4782		tilt/7161								
22392235.txt	head	RID9080	RID9080		head/7173								
22392235.txt	head	RID9080	RID9080		head/7213								
22392235.txt	perpendicular	RID39235	RID39235		perpendicular/7277								
22392235.txt	no	RID28475	RID28475		no/7382								
22392235.txt	Radius	RID2109	RID2109		Radius/7415								
22392235.txt	Central	RID5827	RID5827		Central/7423								
22392235.txt	perpendicular	RID39235	RID39235		perpendicular/7444								
22392235.txt	grid parallel	RID10536	RID10536		grid/7470, parallel/7476								
22392235.txt	parallel	RID28692	RID28692		parallel/7476								
22392235.txt	orbit	RID9573	RID9573		orbit/7532								
22392235.txt	side	RID5821	RID5821		side/7545								
22392235.txt	Center	RID39033	RID39033		Center/7563								
22392235.txt	Radius	RID2109	RID2109		Radius/7586								
22392235.txt	Central	RID5827	RID5827		Central/7600								
22392235.txt	margins	RID5972	RID5972		margins/7648								
22392235.txt	skull	RID9196	RID9196		skull/7663								
22392235.txt	possible	RID34	RID34		possible/7676								
22392235.txt	extension	RID10427	RID10427		extension/7706								
22392235.txt	patient	RID49815	RID49815		patient/7724								
22392235.txt	ventilation	RID45647	RID45647		ventilation/7752								
22392235.txt	without	RID49854	RID49854		without/7786								
22392235.txt	bone	RID13197	RID13197		bone/7933								
22392235.txt	center	RID39033	RID39033		center/7945								
22392235.txt	orbit	RID9573	RID9573		orbit/7959								
22392235.txt	absence	RID34780	RID34780		absence/7970								
22392235.txt	rotation lateral	RID10435	RID10435		rotation/7981, lateral/8077								
22392235.txt	rotation external	RID10433	RID10433		rotation/7981, external/8237								
22392235.txt	skull	RID9196	RID9196		skull/7997								
22392235.txt	distance	RID49678	RID49678		distance/8028								
22392235.txt	margin	RID5972	RID5972		margin/8049								
22392235.txt	margin orbit lateral margin	RID9580	RID9580		margin/8049, orbit/8063, lateral/8077, margin/8215								
22392235.txt	margin orbit lateral margin	RID9580	RID9580		margin/8049, orbit/8063, lateral/8077, margin/8215								
22392235.txt	margin orbit margin	RID9577	RID9577		margin/8049, orbit/8063, margin/8215								
22392235.txt	orbit	RID9573	RID9573		orbit/8063								
22392235.txt	lateral	RID39121	RID39121		lateral/8077								
22392235.txt	border	RID5951	RID5951		border/8085								
22392235.txt	skull	RID9196	RID9196		skull/8099								
22392235.txt	both	RID5770	RID5770		both/8108								
22392235.txt	sides	RID5821	RID5821		sides/8113								
22392235.txt	distance	RID49678	RID49678		distance/8132								
22392235.txt	sagittal	RID5860	RID5860		sagittal/8150								
22392235.txt	sagittal plane	RID10574	RID10574		sagittal/8150, plane/8159								
22392235.txt	median	RID5846	RID5846		median/8169								
22392235.txt	margin	RID5972	RID5972		margin/8215								
22392235.txt	external	RID49572	RID49572		external/8237								
22392235.txt	both	RID5770	RID5770		both/8249								
22392235.txt	Density	RID3874	RID3874		Density/8264								
22392235.txt	adequate	RID39308	RID39308		adequate/8285								
22392235.txt	implant	RID28790	RID28790		implant/8324								
22392235.txt	all	RID5769	RID5769		all/8335								
22392235.txt	extension	RID10427	RID10427		extension/8343								
22392235.txt	structures	RID35808	RID35808		structures/8372								
22392235.txt	bone	RID13197	RID13197		bone/8404								
22392235.txt	margins	RID5972	RID5972		margins/8414								
22392235.txt	bone	RID13197	RID13197		bone/8425								
22392235.txt	sharp	RID5911	RID5911		sharp/8431								
22392235.txt	absence	RID34780	RID34780		absence/8446								
22392235.txt	Oblique Position	RID10440	RID10440		Oblique/8485, Position/8506								
22392235.txt	Oblique plane	RID10573	RID10573		Oblique/8485, plane/8683								
22392235.txt	lateral	RID39121	RID39121		lateral/8493								
22392235.txt	lateral supine	RID10438	RID10438		lateral/8493, supine/8547								
22392235.txt	lateral Position supine	RID10438	RID10438		lateral/8493, Position/8506, supine/8547								
22392235.txt	lateral supine	RID28567	RID28567		lateral/8493, supine/8547								
22392235.txt	lateral Position supine	RID28567	RID28567		lateral/8493, Position/8506, supine/8547								
22392235.txt	Position patient patient	RID10420	RID10420		Position/8506, patient/8522, patient/8539								
22392235.txt	Position supine	RID10421	RID10421		Position/8506, supine/8547								
22392235.txt	patient	RID49815	RID49815		patient/8522								
22392235.txt	patient	RID49815	RID49815		patient/8539								
22392235.txt	supine	RID10421	RID10421		supine/8547								
22392235.txt	head	RID9080	RID9080		head/8587								
22392235.txt	head	RID9080	RID9080		head/8605								
22392235.txt	side	RID5821	RID5821		side/8640								
22392235.txt	sagittal	RID5860	RID5860		sagittal/8674								
22392235.txt	sagittal plane	RID10574	RID10574		sagittal/8674, plane/8683								
22392235.txt	median	RID5846	RID5846		median/8693								
22392235.txt	angle	RID39533	RID39533		angle/8708								
22392235.txt	horizontal	RID5852	RID5852		horizontal/8730								
22392235.txt	head	RID9080	RID9080		head/8776								
22392235.txt	perpendicular	RID39235	RID39235		perpendicular/8819								
22392235.txt	no	RID28475	RID28475		no/8924								
22392235.txt	Radius	RID2109	RID2109		Radius/8957								
22392235.txt	Central	RID5827	RID5827		Central/8965								
22392235.txt	perpendicular	RID39235	RID39235		perpendicular/8986								
22392235.txt	cm	RID11952	RID11952		cm/9048								
22392235.txt	anterior	RID5818	RID5818		anterior/9051								
22392235.txt	external	RID49572	RID49572		external/9067								
22392235.txt	meatus	RID5973	RID5973		meatus/9085								
22392235.txt	side	RID5821	RID5821		side/9099								
22392235.txt	high	RID46060	RID46060		high/9112								
22392235.txt	Center	RID39033	RID39033		Center/9118								
22392235.txt	Radius	RID2109	RID2109		Radius/9141								
22392235.txt	Central	RID5827	RID5827		Central/9155								
22392235.txt	margins	RID5972	RID5972		margins/9203								
22392235.txt	pyramid	RID20445	RID20445		pyramid/9218								
22392235.txt	petrous	RID6385	RID6385		petrous/9226								
22392235.txt	high	RID46060	RID46060		high/9241								
22392235.txt	side	RID5821	RID5821		side/9246								
22392235.txt	possible	RID34	RID34		possible/9257								
22392235.txt	extension	RID10427	RID10427		extension/9286								
22392235.txt	patient	RID49815	RID49815		patient/9310								
22392235.txt	ventilation	RID45647	RID45647		ventilation/9338								
22392235.txt	without	RID49854	RID49854		without/9376								
22392235.txt	image superimposed	RID29025	RID29025		image/9482, superimposed/9555								
22392235.txt	Condyle	RID13232	RID13232		Condyle/9536								
22392235.txt	cervical spine	RID34571	RID34571		cervical/9575, spine/9584								
22392235.txt	spine	RID7741	RID7741		spine/9584								
22392235.txt	bone	RID13197	RID13197		bone/9596								
22392235.txt	bone crest	RID35793	RID35793		bone/9596, crest/9611								
22392235.txt	bone petrous	RID9362	RID9362		bone/9596, petrous/9617								
22392235.txt	petrous	RID6385	RID6385		petrous/9617								
22392235.txt	Margin	RID5972	RID5972		Margin/9626								
22392235.txt	posterior	RID5819	RID5819		posterior/9637								
22392235.txt	Density	RID3874	RID3874		Density/9735								
22392235.txt	adequate	RID39308	RID39308		adequate/9756								
22392235.txt	implant	RID28790	RID28790		implant/9795								
22392235.txt	all	RID5769	RID5769		all/9806								
22392235.txt	extension	RID10427	RID10427		extension/9814								
22392235.txt	structures	RID35808	RID35808		structures/9843								
22392235.txt	bone	RID13197	RID13197		bone/9875								
22392235.txt	margins	RID5972	RID5972		margins/9885								
22392235.txt	bone	RID13197	RID13197		bone/9896								
22392235.txt	sharp	RID5911	RID5911		sharp/9902								
22392235.txt	absence	RID34780	RID34780		absence/9917								
22392235.txt	later rays	RID10523	RID10523		later/9980, rays/10029								
22392235.txt	total	RID5689	RID5689		total/10014								
22392235.txt	x rays	RID10345	RID10345		x/10027, rays/10029								
22392235.txt	total	RID5689	RID5689		total/10071								
22392235.txt	x rays	RID10345	RID10345		x/10080, rays/10082								
22392235.txt	positioning patient	RID10420	RID10420		positioning/10145, patient/10164								
22392235.txt	patient	RID49815	RID49815		patient/10164								
22392235.txt	density	RID3874	RID3874		density/10218								
22392235.txt	adequate	RID39308	RID39308		adequate/10239								
22392235.txt	good	RID39088	RID39088		good/10249								
22392235.txt	sharpness	RID5911	RID5911		sharpness/10254								
22392235.txt	good	RID39088	RID39088		good/10274								
22392235.txt	electrodes	RID5456	RID5456		electrodes/10300								
22392235.txt	cochlear implant	RID5448	RID5448		cochlear/10318, implant/10327								
22392235.txt	implant	RID28790	RID28790		implant/10327								
22392235.txt	structures	RID35808	RID35808		structures/10346								
22392235.txt	temporal bone	RID9361	RID9361		temporal/10364, bone/10373								
22392235.txt	bone	RID13197	RID13197		bone/10373								
22392235.txt	satisfactory	RID39170	RID39170		satisfactory/10396								
22392235.txt	density	RID3874	RID3874		density/10519								
22392235.txt	inadequate	RID39106	RID39106		inadequate/10540								
22392235.txt	unsatisfactory	RID39182	RID39182		unsatisfactory/10643								
22392235.txt	electrodes	RID5456	RID5456		electrodes/10665								
22392235.txt	sharpness	RID5911	RID5911		sharpness/10703								
22392235.txt	intervention	RID10381	RID10381		intervention/10852								
22392235.txt	electrodes	RID5456	RID5456		electrodes/10905								
22392235.txt	false	RID49835	RID49835		false/10939								
22392235.txt	compression	RID4741	RID4741		compression/10992								
22392235.txt	electrodes	RID5456	RID5456		electrodes/11007								
22392235.txt	partial	RID5687	RID5687		partial/11035								
22392235.txt	electrodes	RID5456	RID5456		electrodes/11043								
22392235.txt	lead	RID11924	RID11924		lead/11105								
22392235.txt	stimulation	RID45638	RID45638		stimulation/11115								
22392235.txt	facial nerve	RID12119	RID12119		facial/11134, nerve/11141								
22392235.txt	nerve	RID13189	RID13189		nerve/11141								
22392235.txt	nerve cochlear	RID12165	RID12165		nerve/11141, cochlear/11204								
22392235.txt	cochlear implant	RID5448	RID5448		cochlear/11204, implant/11213								
22392235.txt	implant	RID28790	RID28790		implant/11213								
22392235.txt	x ray	RID10345	RID10345		x/11237, ray/11239								
22392235.txt	ray oblique	RID10528	RID10528		ray/11239, oblique/11293								
22392235.txt	ray lateral	RID10523	RID10523		ray/11239, lateral/11301								
22392235.txt	ear	RID10053	RID10053		ear/11250								
22392235.txt	stenvers	RID43681	RID43681		stenvers/11277								
22392235.txt	stenvers views	RID43681	RID43681		stenvers/11277, views/11286								
22392235.txt	views oblique	RID45661	RID45661		views/11286, oblique/11293								
22392235.txt	views oblique	RID45795	RID45795		views/11286, oblique/11293								
22392235.txt	views lateral	RID43591	RID43591		views/11286, lateral/11301								
22392235.txt	views decubitus	RID43587	RID43587		views/11286, decubitus/11545								
22392235.txt	views lateral decubitus	RID50110	RID50110		views/11286, lateral/11301, decubitus/11545								
22392235.txt	oblique positioned	RID10440	RID10440		oblique/11293, positioned/11432								
22392235.txt	lateral	RID39121	RID39121		lateral/11301								
22392235.txt	lateral positioned decubitus	RID10439	RID10439		lateral/11301, positioned/11432, decubitus/11545								
22392235.txt	lateral decubitus	RID10439	RID10439		lateral/11301, decubitus/11545								
22392235.txt	12	RID6018	RID6018		12/11348								
22392235.txt	central	RID5827	RID5827		central/11364								
22392235.txt	skull	RID9196	RID9196		skull/11387								
22392235.txt	head	RID9080	RID9080		head/11402								
22392235.txt	patient	RID49815	RID49815		patient/11414								
22392235.txt	patient positioned patient	RID10420	RID10420		patient/11414, positioned/11432, patient/11526								
22392235.txt	positioned ventral	RID10459	RID10459		positioned/11432, ventral/11537								
22392235.txt	positioned decubitus	RID10423	RID10423		positioned/11432, decubitus/11545								
22392235.txt	perpendicular	RID39235	RID39235		perpendicular/11490								
22392235.txt	patient	RID49815	RID49815		patient/11526								
22392235.txt	ventral	RID5848	RID5848		ventral/11537								
22392235.txt	decubitus	RID10423	RID10423		decubitus/11545								
22392235.txt	stenvers	RID43681	RID43681		stenvers/11589								
22392235.txt	stenvers views	RID43681	RID43681		stenvers/11589, views/11598								
22392235.txt	views supine	RID45779	RID45779		views/11598, supine/11645								
22392235.txt	inverted	RID5843	RID5843		inverted/11604								
22392235.txt	patient	RID49815	RID49815		patient/11637								
22392235.txt	supine	RID10421	RID10421		supine/11645								
22392235.txt	supine positioned	RID10421	RID10421		supine/11645, positioned/11732								
22392235.txt	tilted	RID49456	RID49456		tilted/11672								
22392235.txt	10	RID6014	RID6014		10/11679								
22392235.txt	flow	RID13035	RID13035		flow/11699								
22392235.txt	head	RID9080	RID9080		head/11712								
22392235.txt	patient	RID49815	RID49815		patient/11724								
22392235.txt	patient positioned	RID10420	RID10420		patient/11724, positioned/11732								
22392235.txt	perpendicular	RID39235	RID39235		perpendicular/11753								
22392235.txt	structures	RID35808	RID35808		structures/11821								
22392235.txt	bone	RID13197	RID13197		bone/11839								
22392235.txt	portable	RID10383	RID10383		portable/11920								
22392235.txt	limits	RID5684	RID5684		limits/12029								
22392235.txt	center	RID39033	RID39033		center/12072								
22392235.txt	good	RID39088	RID39088		good/12127								
22392235.txt	changed	RID45838	RID45838		changed/12144								
22392235.txt	position patient	RID10420	RID10420		position/12156, patient/12184								
22392235.txt	head	RID9080	RID9080		head/12172								
22392235.txt	patient	RID49815	RID49815		patient/12184								
22392235.txt	perpendicular	RID39235	RID39235		perpendicular/12234								
22392235.txt	portable	RID10383	RID10383		portable/12307								
22392235.txt	possible	RID34	RID34		possible/12334								
22392235.txt	satisfactory	RID39170	RID39170		satisfactory/12368								
22392235.txt	cochlear implant	RID5448	RID5448		cochlear/12414, implant/12423								
22392235.txt	implant	RID28790	RID28790		implant/12423								
22392235.txt	all	RID5769	RID5769		all/12434								
22392235.txt	extension	RID10427	RID10427		extension/12442								
22392235.txt	extension positioning positioning	RID10427	RID10427		extension/12442, positioning/12468, positioning/12916								
22392235.txt	electrodes	RID5456	RID5456		electrodes/12501								
22392235.txt	tests	RID6784	RID6784		tests/12580								
22392235.txt	not observe	RID38584	RID38584		not/12633, observe/12814								
22392235.txt	false	RID49835	RID49835		false/12665								
22392235.txt	implant	RID28790	RID28790		implant/12683								
22392235.txt	intervention	RID10381	RID10381		intervention/12727								
22392235.txt	minimizes	RID5670	RID5670		minimizes/12745								
22392235.txt	surgery	RID1560	RID1560		surgery/12778								
22392235.txt	anesthesia	RID11006	RID11006		anesthesia/12786								
22392235.txt	intervention	RID10381	RID10381		intervention/12878								
22392235.txt	compression	RID4741	RID4741		compression/12931								
22392235.txt	Digital radiography	RID10351	RID10351		Digital/13049, radiography/13183								
22392235.txt	Fluoroscopic	RID49450	RID49450		Fluoroscopic/13057								
22392235.txt	Mobile	RID5924	RID5924		Mobile/13070								
22392235.txt	Arm	RID1968	RID1968		Arm/13082								
22392235.txt	device image	RID29037	RID29037		device/13115, image/13295								
22392235.txt	X Rays	RID10345	RID10345		X/13163, Rays/13165								
22392235.txt	radiography	RID10345	RID10345		radiography/13183								
22392235.txt	radiography fluoroscopy	RID10361	RID10361		radiography/13183, fluoroscopy/13199								
22392235.txt	radiography generator	RID10345	RID10345		radiography/13183, generator/13258								
22392235.txt	fluoroscopy	RID10361	RID10361		fluoroscopy/13199								
22392235.txt	tube	RID5555	RID5555		tube/13275								
22392235.txt	image subtraction	RID12756	RID12756		image/13295, subtraction/13353								
22392235.txt	images device	RID29037	RID29037		images/13388, device/13461								
22392235.txt	real time	RID28695	RID28695		real/13434, time/13439								
22392235.txt	device orthopedic	RID5459	RID5459		device/13461, orthopedic/13502								
22392235.txt	device implants	RID5429	RID5429		device/13461, implants/13677								
22392235.txt	used guide	RID49444	RID49444		used/13494, guide/13621								
22392235.txt	orthopedic surgeries	RID1837	RID1837		orthopedic/13502, surgeries/13513								
22392235.txt	orthopedic implants	RID6413	RID6413		orthopedic/13502, implants/13677								
22392235.txt	surgeries	RID1560	RID1560		surgeries/13513								
22392235.txt	surgeries gastrointestinal	RID7468	RID7468		surgeries/13513, gastrointestinal/13563								
22392235.txt	interventions	RID10381	RID10381		interventions/13524								
22392235.txt	vascular	RID49914	RID49914		vascular/13539								
22392235.txt	catheters	RID5576	RID5576		catheters/13662								
22392235.txt	implants	RID28790	RID28790		implants/13677								
22392235.txt	X Ray	RID10345	RID10345		X/13746, Ray/13748								
22392235.txt	portable	RID10383	RID10383		portable/13760								
22392235.txt	viewing image	RID43582	RID43582		viewing/13814, image/13829								
22392235.txt	no	RID28475	RID28475		no/13845								
