Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
22836566.txt	gastric bypass	RID1615	RID1615		gastric/11915, bypass/11923								
22836566.txt	reduction	RID49912	RID49912		reduction/11942								
22836566.txt	complications	RID11525	RID11525		complications/11969								
22836566.txt	complications	RID5757	RID5757		complications/11969								
22836566.txt	internal hernia	RID4900	RID4900		internal/11992, hernia/12001								
22836566.txt	internal hernias	RID4900	RID4900		internal/12078, hernias/12087								
22836566.txt	patients	RID49815	RID49815		patients/12235								
22836566.txt	fistula	RID4843	RID4843		fistula/12249								
22836566.txt	fluid collection	RID4884	RID4884		fluid/12272, collection/12278								
22836566.txt	gas	RID11822	RID11822		gas/12309								
22836566.txt	gas	RID39157	RID39157		gas/12309								
22836566.txt	CT	RID10321	RID10321		CT/12321								
22836566.txt	anastomotic leaks	RID4597	RID4597		anastomotic/12355, leaks/12367								
22836566.txt	location	RID39038	RID39038		location/12461								
22836566.txt	fluid collections	RID4884	RID4884		fluid/12473, collections/12479								
22836566.txt	anastomosis	RID35880	RID35880		anastomosis/12504								
22836566.txt	left	RID5824	RID5824		left/12527								
22836566.txt	upper	RID46057	RID46057		upper/12532								
22836566.txt	quadrant	RID5979	RID5979		quadrant/12538								
22836566.txt	diagnosis	RID10394	RID10394		diagnosis/12694								
22836566.txt	patient	RID49815	RID49815		patient/12725								
22836566.txt	anastomotic leaks	RID4597	RID4597		anastomotic/12737, leaks/12749								
22836566.txt	complications postoperative	RID4593	RID4593		complications/12778, postoperative/12799								
22836566.txt	bariatric surgery	RID1610	RID1610		bariatric/12823, surgery/12833								
22836566.txt	high	RID46060	RID46060		high/12858								
22836566.txt	morbidity	RID11524	RID11524		morbidity/12863								
22836566.txt	diagnosis	RID10394	RID10394		diagnosis/12919								
22836566.txt	fistula	RID4843	RID4843		fistula/12932								
22836566.txt	patient	RID49815	RID49815		patient/12947								
22836566.txt	CT	RID10321	RID10321		CT/12962								
22836566.txt	extravasation	RID4877	RID4877		extravasation/12978								
22836566.txt	oral contrast	RID35817	RID35817		oral/12995, contrast/13000								
22836566.txt	left	RID5824	RID5824		left/13016								
22836566.txt	upper	RID46057	RID46057		upper/13021								
22836566.txt	quadrant	RID5979	RID5979		quadrant/13027								
22836566.txt	CT	RID10321	RID10321		CT/13037								
22836566.txt	assessment	RID36026	RID36026		assessment/13082								
22836566.txt	complications	RID11525	RID11525		complications/13174								
22836566.txt	complications	RID5757	RID5757		complications/13174								
22836566.txt	Several	RID5763	RID5763		Several/13209								
22836566.txt	suggestive	RID39481	RID39481		suggestive/13223								
22836566.txt	fistula	RID4843	RID4843		fistula/13237								
22836566.txt	oral contrast	RID35817	RID35817		oral/13299, contrast/13304								
22836566.txt	extravasation	RID4877	RID4877		extravasation/13313								
22836566.txt	complication	RID11525	RID11525		complication/13352								
22836566.txt	adjacent	RID5849	RID5849		adjacent/13474								
22836566.txt	gastric pouch	RID1625	RID1625		gastric/13490, pouch/13498								
22836566.txt	fluid	RID1547	RID1547		fluid/13513								
22836566.txt	abdominal cavity	RID32954	RID32954		abdominal/13526, cavity/13536								
22836566.txt	fluid collections	RID4884	RID4884		fluid/13631, collections/13637								
22836566.txt	subphrenic abscess	RID3713	RID3713		subphrenic/13650, abscess/13661								
22836566.txt	peritonitis	RID3535	RID3535		peritonitis/13673								
22836566.txt	patients	RID49815	RID49815		patients/13730								
22836566.txt	complications	RID11525	RID11525		complications/13801								
22836566.txt	complications	RID5757	RID5757		complications/13801								
22836566.txt	diagnosis	RID10394	RID10394		diagnosis/13869								
22836566.txt	CT	RID10321	RID10321		CT/13893								
22836566.txt	patients	RID49815	RID49815		patients/13921								
22836566.txt	without	RID49854	RID49854		without/13986								
22836566.txt	sepsis	RID39263	RID39263		sepsis/14021								
22836566.txt	multiple	RID5765	RID5765		multiple/14029								
22836566.txt	organ	RID13203	RID13203		organ/14038								
22836566.txt	death	RID34658	RID34658		death/14056								
22836566.txt	research	RID35966	RID35966		research/14071								
22836566.txt	abscess	RID3711	RID3711		abscess/14080								
22836566.txt	patients	RID49815	RID49815		patients/14112								
22836566.txt	Total	RID5689	RID5689		Total/14188								
22836566.txt	CT	RID10321	RID10321		CT/14204								
22836566.txt	symptoms	RID39050	RID39050		symptoms/14241								
22836566.txt	patients	RID49815	RID49815		patients/14262								
22836566.txt	re	RID11910	RID11910		re/14287								
22836566.txt	re	RID6597	RID6597		re/14287								
22836566.txt	symptoms	RID39050	RID39050		symptoms/14305								
22836566.txt	post operative	RID5729	RID5729		post/14317, operative/14322								
22836566.txt	bariatric surgery	RID1610	RID1610		bariatric/14332, surgery/14342								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/109								
22892694.txt	first	RID5996	RID5996		first/288								
22892694.txt	global	RID5693	RID5693		global/351								
22892694.txt	previous	RID5726	RID5726		previous/438								
22892694.txt	limited	RID5684	RID5684		limited/535								
22892694.txt	coronary artery	RID35862	RID35862		coronary/646, artery/655								
22892694.txt	coronary artery	RID28727	RID28727		coronary/646, artery/655								
22892694.txt	calcium score	RID28808	RID28808		calcium/662, score/670								
22892694.txt	angiography	RID10371	RID10371		angiography/717								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/808								
22892694.txt	patients	RID49815	RID49815		patients/821								
22892694.txt	diagnostic	RID39446	RID39446		diagnostic/965								
22892694.txt	protein	RID1554	RID1554		protein/1007								
22892694.txt	measurement	RID10409	RID10409		measurement/1015								
22892694.txt	change	RID49896	RID49896		change/1067								
22892694.txt	hand	RID2318	RID2318		hand/1131								
22892694.txt	angiography	RID10371	RID10371		angiography/1167								
22892694.txt	assessment	RID36026	RID36026		assessment/1199								
22892694.txt	coronary arteries	RID35862	RID35862		coronary/1232, arteries/1241								
22892694.txt	coronary arteries	RID28727	RID28727		coronary/1232, arteries/1241								
22892694.txt	lumen	RID5969	RID5969		lumen/1285								
22892694.txt	walls	RID5987	RID5987		walls/1323								
22892694.txt	invasive	RID5680	RID5680		invasive/1357								
22892694.txt	angiography	RID10371	RID10371		angiography/1375								
22892694.txt	angiography	RID10371	RID10371		angiography/1418								
22892694.txt	excellent	RID39079	RID39079		excellent/1434								
22892694.txt	lesions	RID3874	RID3874		lesions/1524								
22892694.txt	lesions	RID34301	RID34301		lesions/1524								
22892694.txt	lesions	RID38780	RID38780		lesions/1524								
22892694.txt	lesions	RID39055	RID39055		lesions/1524								
22892694.txt	Calcium	RID11800	RID11800		Calcium/1661								
22892694.txt	assessment	RID36026	RID36026		assessment/1686								
22892694.txt	angiography	RID10371	RID10371		angiography/1707								
22892694.txt	tomography	RID28840	RID28840		tomography/1738								
22892694.txt	x ray	RID10345	RID10345		x/1750, ray/1752								
22892694.txt	coronary artery	RID35862	RID35862		coronary/1953, artery/1962								
22892694.txt	coronary artery	RID28727	RID28727		coronary/1953, artery/1962								
22892694.txt	acute	RID5718	RID5718		acute/2077								
22892694.txt	myocardial infarction	RID3236	RID3236		myocardial/2083, infarction/2094								
22892694.txt	morbidity	RID11524	RID11524		morbidity/2223								
22892694.txt	major	RID5692	RID5692		major/2267								
22892694.txt	objectives	RID34861	RID34861		objectives/2273								
22892694.txt	acute	RID5718	RID5718		acute/2366								
22892694.txt	syndromes	RID5667	RID5667		syndromes/2381								
22892694.txt	deaths	RID34658	RID34658		deaths/2402								
22892694.txt	known	RID39120	RID39120		known/2413								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/2442								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/2506								
22892694.txt	represents	RID25	RID25		represents/2597								
22892694.txt	first	RID5996	RID5996		first/2701								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/2757								
22892694.txt	global	RID5693	RID5693		global/2796								
22892694.txt	Heart	RID1385	RID1385		Heart/2856								
22892694.txt	assessment	RID36026	RID36026		assessment/2981								
22892694.txt	simple	RID5755	RID5755		simple/3006								
22892694.txt	no	RID28475	RID28475		no/3036								
22892694.txt	patients	RID49815	RID49815		patients/3048								
22892694.txt	change	RID49896	RID49896		change/3130								
22892694.txt	global	RID5693	RID5693		global/3164								
22892694.txt	assessment	RID36026	RID36026		assessment/3176								
22892694.txt	first	RID5996	RID5996		first/3215								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/3267								
22892694.txt	Previous	RID5726	RID5726		Previous/3365								
22892694.txt	limitations	RID5684	RID5684		limitations/3416								
22892694.txt	patients	RID49815	RID49815		patients/3471								
22892694.txt	acute	RID5718	RID5718		acute/3485								
22892694.txt	syndromes	RID5667	RID5667		syndromes/3500								
22892694.txt	intermediate	RID5775	RID5775		intermediate/3543								
22892694.txt	before	RID39331	RID39331		before/3618								
22892694.txt	acute	RID5718	RID5718		acute/3629								
22892694.txt	intermediate	RID5775	RID5775		intermediate/3766								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/3841								
22892694.txt	patients	RID49815	RID49815		patients/3854								
22892694.txt	acute	RID5718	RID5718		acute/3868								
22892694.txt	syndromes	RID5667	RID5667		syndromes/3883								
22892694.txt	treatment	RID8	RID8		treatment/3922								
22892694.txt	before	RID39331	RID39331		before/3945								
22892694.txt	acute	RID5718	RID5718		acute/3956								
22892694.txt	limited	RID5684	RID5684		limited/4076								
22892694.txt	limitations	RID5684	RID5684		limitations/4188								
22892694.txt	female	RID5654	RID5654		female/4266								
22892694.txt	tests	RID6784	RID6784		tests/4341								
22892694.txt	coronary artery	RID35862	RID35862		coronary/4356, artery/4365								
22892694.txt	coronary artery	RID28727	RID28727		coronary/4356, artery/4365								
22892694.txt	calcium score	RID28808	RID28808		calcium/4372, score/4380								
22892694.txt	angiography	RID10371	RID10371		angiography/4427								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/4545								
22892694.txt	patients	RID49815	RID49815		patients/4558								
22892694.txt	multidetector	RID10970	RID10970		multidetector/4589								
22892694.txt	computed tomography	RID10321	RID10321		computed/4603, tomography/4612								
22892694.txt	CT	RID10321	RID10321		CT/4624								
22892694.txt	diagnostic	RID39446	RID39446		diagnostic/4665								
22892694.txt	11	RID6016	RID6016		11/4720								
22892694.txt	assessment	RID36026	RID36026		assessment/4728								
22892694.txt	coronary artery	RID35862	RID35862		coronary/4746, artery/4755								
22892694.txt	coronary artery	RID28727	RID28727		coronary/4746, artery/4755								
22892694.txt	possible	RID34	RID34		possible/4814								
22892694.txt	invasive	RID5680	RID5680		invasive/4833								
22892694.txt	invasive	RID5680	RID5680		invasive/4857								
22892694.txt	angiography	RID10371	RID10371		angiography/4875								
22892694.txt	intracoronary	RID11122	RID11122		intracoronary/4891								
22892694.txt	ultrasound	RID10326	RID10326		ultrasound/4905								
22892694.txt	invasive	RID5680	RID5680		invasive/4946								
22892694.txt	excellent	RID39079	RID39079		excellent/4968								
22892694.txt	CT	RID10321	RID10321		CT/5005								
22892694.txt	CT	RID10321	RID10321		CT/5031								
22892694.txt	assess	RID36026	RID36026		assess/5049								
22892694.txt	excellent	RID39079	RID39079		excellent/5111								
22892694.txt	lesions	RID3874	RID3874		lesions/5193								
22892694.txt	lesions	RID34301	RID34301		lesions/5193								
22892694.txt	lesions	RID38780	RID38780		lesions/5193								
22892694.txt	lesions	RID39055	RID39055		lesions/5193								
22892694.txt	diagnostic	RID39446	RID39446		diagnostic/5288								
22892694.txt	global	RID5693	RID5693		global/5320								
22892694.txt	12	RID6018	RID6018		12/5356								
22892694.txt	review	RID45932	RID45932		review/5368								
22892694.txt	major	RID5692	RID5692		major/5415								
22892694.txt	applications	RID28999	RID28999		applications/5430								
22892694.txt	both	RID5770	RID5770		both/5480								
22892694.txt	global	RID5693	RID5693		global/5553								
22892694.txt	Coronary artery	RID35862	RID35862		Coronary/5596, artery/5605								
22892694.txt	Coronary artery	RID28727	RID28727		Coronary/5596, artery/5605								
22892694.txt	calcium score	RID28808	RID28808		calcium/5612, score/5620								
22892694.txt	multidetector	RID10970	RID10970		multidetector/5669								
22892694.txt	CT devices	RID29004	RID29004		CT/5683, devices/5686								
22892694.txt	assess	RID36026	RID36026		assess/5724								
22892694.txt	good	RID39088	RID39088		good/5748								
22892694.txt	CT	RID10321	RID10321		CT/5865								
22892694.txt	represents	RID25	RID25		represents/5868								
22892694.txt	diagnostic	RID39446	RID39446		diagnostic/5917								
22892694.txt	multidetector	RID10970	RID10970		multidetector/5963								
22892694.txt	CT devices	RID29004	RID29004		CT/5977, devices/5980								
22892694.txt	assess	RID36026	RID36026		assess/6039								
22892694.txt	superior	RID5822	RID5822		superior/6130								
22892694.txt	all	RID5769	RID5769		all/6200								
22892694.txt	image acquisition	RID28917	RID28917		image/6240, acquisition/6246								
22892694.txt	multidetector	RID10970	RID10970		multidetector/6267								
22892694.txt	CT	RID10321	RID10321		CT/6281								
22892694.txt	acquisition	RID28660	RID28660		acquisition/6331								
22892694.txt	heart	RID1385	RID1385		heart/6396								
22892694.txt	extension	RID10427	RID10427		extension/6402								
22892694.txt	acquired	RID45826	RID45826		acquired/6424								
22892694.txt	acquired	RID5662	RID5662		acquired/6424								
22892694.txt	protocol	RID45824	RID45824		protocol/6499								
22892694.txt	radiation dose	RID12963	RID12963		radiation/6581, dose/6591								
22892694.txt	acquisition	RID28660	RID28660		acquisition/6622								
22892694.txt	protocols	RID45824	RID45824		protocols/6634								
22892694.txt	protocols	RID45824	RID45824		protocols/6687								
22892694.txt	radiation dose	RID12963	RID12963		radiation/6748, dose/6758								
22892694.txt	acquisition	RID28660	RID28660		acquisition/6780								
22892694.txt	low	RID46059	RID46059		low/6795								
22892694.txt	average	RID39165	RID39165		average/6837								
22892694.txt	Calcification	RID5196	RID5196		Calcification/6873								
22892694.txt	lesion	RID3874	RID3874		lesion/6920								
22892694.txt	lesion	RID34301	RID34301		lesion/6920								
22892694.txt	lesion	RID38780	RID38780		lesion/6920								
22892694.txt	lesion	RID39055	RID39055		lesion/6920								
22892694.txt	Hounsfield units	RID39161	RID39161		Hounsfield/6958, units/6969								
22892694.txt	HU	RID39161	RID39161		HU/6976								
22892694.txt	adjacent	RID5849	RID5849		adjacent/6993								
22892694.txt	densities	RID3874	RID3874		densities/7077								
22892694.txt	HU	RID39161	RID39161		HU/7096								
22892694.txt	determining volume	RID35968	RID35968		determining/7137, volume/7157								
22892694.txt	calcium	RID11800	RID11800		calcium/7149								
22892694.txt	mass	RID3874	RID3874		mass/7167								
22892694.txt	mass	RID39466	RID39466		mass/7167								
22892694.txt	mass	RID39056	RID39056		mass/7167								
22892694.txt	mass	RID34373	RID34373		mass/7167								
22892694.txt	mass	RID39055	RID39055		mass/7167								
22892694.txt	calcium	RID11800	RID11800		calcium/7182								
22892694.txt	volume	RID28668	RID28668		volume/7190								
22892694.txt	mass	RID3874	RID3874		mass/7200								
22892694.txt	mass	RID39466	RID39466		mass/7200								
22892694.txt	mass	RID39056	RID39056		mass/7200								
22892694.txt	mass	RID34373	RID34373		mass/7200								
22892694.txt	mass	RID39055	RID39055		mass/7200								
22892694.txt	large	RID5778	RID5778		large/7245								
22892694.txt	coronary calcification	RID50146	RID50146		coronary/7307, calcification/7316								
22892694.txt	patients' age	RID13163	RID13163		patients'/7347, age/7357								
22892694.txt	patients' ethnicity	RID13165	RID13165		patients'/7347, ethnicity/7362								
22892694.txt	fixed	RID5722	RID5722		fixed/7631								
22892694.txt	patients' age	RID13163	RID13163		patients'/7687, age/7697								
22892694.txt	fixed	RID5722	RID5722		fixed/7855								
22892694.txt	patients	RID49815	RID49815		patients/7881								
22892694.txt	pre	RID39331	RID39331		pre/7919								
22892694.txt	limits	RID5684	RID5684		limits/7935								
22892694.txt	patients	RID49815	RID49815		patients/8000								
22892694.txt	both	RID5770	RID5770		both/8161								
22892694.txt	present	RID28472	RID28472		present/8235								
22892694.txt	reports	RID28487	RID28487		reports/8250								
22892694.txt	reports	RID45924	RID45924		reports/8250								
22892694.txt	diagnostic	RID39446	RID39446		diagnostic/8270								
22892694.txt	centers	RID39033	RID39033		centers/8281								
22892694.txt	diagnostic	RID39446	RID39446		diagnostic/8358								
22892694.txt	symptomatic	RID39176	RID39176		symptomatic/8443								
22892694.txt	patients	RID49815	RID49815		patients/8455								
22892694.txt	excellent	RID39079	RID39079		excellent/8513								
22892694.txt	negative	RID49897	RID49897		negative/8523								
22892694.txt	positive	RID49898	RID49898		positive/8621								
22892694.txt	patients	RID49815	RID49815		patients/8753								
22892694.txt	high	RID46060	RID46060		high/8788								
22892694.txt	inadequate	RID39106	RID39106		inadequate/8843								
22892694.txt	insufficient	RID39113	RID39113		insufficient/8876								
22892694.txt	patients	RID49815	RID49815		patients/9067								
22892694.txt	lesion	RID3874	RID3874		lesion/9119								
22892694.txt	lesion	RID34301	RID34301		lesion/9119								
22892694.txt	lesion	RID38780	RID38780		lesion/9119								
22892694.txt	lesion	RID39055	RID39055		lesion/9119								
22892694.txt	invasive	RID5680	RID5680		invasive/9135								
22892694.txt	moderate	RID5672	RID5672		moderate/9189								
22892694.txt	diagnose	RID10394	RID10394		diagnose/9324								
22892694.txt	symptomatic	RID39176	RID39176		symptomatic/9364								
22892694.txt	patients	RID49815	RID49815		patients/9376								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/9561								
22892694.txt	patients	RID49815	RID49815		patients/9574								
22892694.txt	coronary artery calcification	RID50146	RID50146		coronary/9735, artery/9744, calcification/9751								
22892694.txt	represents	RID25	RID25		represents/9765								
22892694.txt	marker	RID49905	RID49905		marker/9778								
22892694.txt	atherosclerotic plaques	RID3290	RID3290		atherosclerotic/9804, plaques/9820								
22892694.txt	coronary arterial calcification	RID50146	RID50146		coronary/9857, arterial/9866, calcification/9880								
22892694.txt	certain	RID39047	RID39047		certain/9968								
22892694.txt	amount	RID5761	RID5761		amount/9992								
22892694.txt	calcification coronary arteries	RID50146	RID50146		calcification/10002, coronary/10023, arteries/10032								
22892694.txt	good	RID39088	RID39088		good/10047								
22892694.txt	total	RID5689	RID5689		total/10073								
22892694.txt	atherosclerotic plaque	RID3290	RID3290		atherosclerotic/10136, plaque/10152								
22892694.txt	calcified	RID5747	RID5747		calcified/10162								
22892694.txt	previous	RID5726	RID5726		previous/10182								
22892694.txt	reports	RID28487	RID28487		reports/10191								
22892694.txt	reports	RID45924	RID45924		reports/10191								
22892694.txt	total	RID5689	RID5689		total/10268								
22892694.txt	volume	RID28668	RID28668		volume/10281								
22892694.txt	coronary artery calcification	RID50146	RID50146		coronary/10302, artery/10311, calcification/10318								
22892694.txt	non calcified	RID39226	RID39226		non/10387, calcified/10391								
22892694.txt	total	RID5689	RID5689		total/10438								
22892694.txt	absence	RID34780	RID34780		absence/10517								
22892694.txt	calcium	RID11800	RID11800		calcium/10528								
22892694.txt	rupture	RID4713	RID4713		rupture/10597								
22892694.txt	certain	RID39047	RID39047		certain/10610								
22892694.txt	calcification	RID5196	RID5196		calcification/10651								
22892694.txt	instability	RID4809	RID4809		instability/10705								
22892694.txt	Several	RID5763	RID5763		Several/10733								
22892694.txt	longitudinal	RID5855	RID5855		longitudinal/10752								
22892694.txt	large	RID5778	RID5778		large/10785								
22892694.txt	patients	RID49815	RID49815		patients/10801								
22892694.txt	major	RID5692	RID5692		major/10882								
22892694.txt	all	RID5769	RID5769		all/10911								
22892694.txt	death	RID34658	RID34658		death/10921								
22892694.txt	death	RID34658	RID34658		death/10936								
22892694.txt	medium	RID5775	RID5775		medium/10969								
22892694.txt	long	RID6123	RID6123		long/10981								
22892694.txt	follow up	RID35965	RID35965		follow/10991, up/10998								
22892694.txt	amount	RID5761	RID5761		amount/11017								
22892694.txt	calcium	RID11800	RID11800		calcium/11027								
22892694.txt	coronary arteries	RID35862	RID35862		coronary/11042, arteries/11051								
22892694.txt	coronary arteries	RID28727	RID28727		coronary/11042, arteries/11051								
22892694.txt	patient	RID49815	RID49815		patient/11091								
22892694.txt	previous	RID5726	RID5726		previous/11177								
22892694.txt	protein	RID1554	RID1554		protein/11392								
22892694.txt	measurement	RID10409	RID10409		measurement/11400								
22892694.txt	patients	RID49815	RID49815		patients/11457								
22892694.txt	intermediate	RID5775	RID5775		intermediate/11469								
22892694.txt	place	RID28707	RID28707		place/11660								
22892694.txt	high risk	RID46067	RID46067		high/11678, risk/11683								
22892694.txt	assess	RID36026	RID36026		assess/11782								
22892694.txt	global	RID5693	RID5693		global/11789								
22892694.txt	large	RID5778	RID5778		large/11856								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/11891								
22892694.txt	patients	RID49815	RID49815		patients/11904								
22892694.txt	major	RID5692	RID5692		major/11934								
22892694.txt	total	RID5689	RID5689		total/11956								
22892694.txt	11	RID6016	RID6016		11/11999								
22892694.txt	patients	RID49815	RID49815		patients/12006								
22892694.txt	low	RID46059	RID46059		low/12058								
22892694.txt	patients	RID49815	RID49815		patients/12133								
22892694.txt	confidence	RID29	RID29		confidence/12234								
22892694.txt	all	RID5769	RID5769		all/12706								
22892694.txt	assessment	RID36026	RID36026		assessment/12820								
22892694.txt	major	RID5692	RID5692		major/13161								
22892694.txt	Previous	RID5726	RID5726		Previous/13281								
22892694.txt	protein	RID1554	RID1554		protein/13385								
22892694.txt	assessment	RID36026	RID36026		assessment/13393								
22892694.txt	major	RID5692	RID5692		major/13496								
22892694.txt	protein	RID1554	RID1554		protein/13546								
22892694.txt	no	RID28475	RID28475		no/13554								
22892694.txt	intima	RID6253	RID6253		intima/13654								
22892694.txt	thickness	RID28672	RID28672		thickness/13667								
22892694.txt	measurement	RID10409	RID10409		measurement/13683								
22892694.txt	change	RID49896	RID49896		change/13908								
22892694.txt	change	RID49896	RID49896		change/14051								
22892694.txt	patients	RID49815	RID49815		patients/14099								
22892694.txt	suspected	RID39175	RID39175		suspected/14108								
22892694.txt	lipid	RID5889	RID5889		lipid/14207								
22892694.txt	patients	RID49815	RID49815		patients/14244								
22892694.txt	increased	RID36043	RID36043		increased/14253								
22892694.txt	severe	RID5673	RID5673		severe/14298								
22892694.txt	calcification	RID5196	RID5196		calcification/14305								
22892694.txt	measures	RID10409	RID10409		measures/14369								
22892694.txt	exercises	RID49648	RID49648		exercises/14420								
22892694.txt	patients	RID49815	RID49815		patients/14588								
22892694.txt	mean	RID39224	RID39224		mean/14606								
22892694.txt	calcification	RID5196	RID5196		calcification/14734								
22892694.txt	change	RID49896	RID49896		change/14873								
22892694.txt	large	RID5778	RID5778		large/14990								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/15006								
22892694.txt	patients	RID49815	RID49815		patients/15019								
22892694.txt	normal	RID13173	RID13173		normal/15055								
22892694.txt	indication	RID49442	RID49442		indication/15081								
22892694.txt	treatment	RID8	RID8		treatment/15103								
22892694.txt	major	RID5692	RID5692		major/15133								
22892694.txt	treatment	RID8	RID8		treatment/15168								
22892694.txt	protein	RID1554	RID1554		protein/15209								
22892694.txt	patients	RID49815	RID49815		patients/15294								
22892694.txt	indication	RID49442	RID49442		indication/15308								
22892694.txt	treatment	RID8	RID8		treatment/15330								
22892694.txt	no	RID28475	RID28475		no/15400								
22892694.txt	coronary calcification	RID50146	RID50146		coronary/15403, calcification/15412								
22892694.txt	assessment	RID36026	RID36026		assessment/15434								
22892694.txt	low	RID46059	RID46059		low/15454								
22892694.txt	reduction	RID49912	RID49912		reduction/15532								
22892694.txt	low	RID46059	RID46059		low/15592								
22892694.txt	treatment	RID8	RID8		treatment/15745								
22892694.txt	all	RID5769	RID5769		all/15762								
22892694.txt	patients	RID49815	RID49815		patients/15766								
22892694.txt	protein	RID1554	RID1554		protein/15850								
22892694.txt	patients	RID49815	RID49815		patients/15932								
22892694.txt	treatment	RID8	RID8		treatment/15989								
22892694.txt	global	RID5693	RID5693		global/16097								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/16161								
22892694.txt	patients	RID49815	RID49815		patients/16174								
22892694.txt	intermediate	RID5775	RID5775		intermediate/16200								
22892694.txt	good	RID39088	RID39088		good/16263								
22892694.txt	assessment	RID36026	RID36026		assessment/16513								
22892694.txt	asymptomatic	RID38811	RID38811		asymptomatic/16550								
22892694.txt	intermediate	RID5775	RID5775		intermediate/16669								
22892694.txt	class	Class	Class		class/16733								
22892694.txt	indication	RID49442	RID49442		indication/16743								
22892694.txt	intervention	RID10381	RID10381		intervention/16832								
22892694.txt	class	Class	Class		class/16859								
22892694.txt	global	RID5693	RID5693		global/16896								
22892694.txt	assessment	RID36026	RID36026		assessment/17006								
22892694.txt	diagnostic	RID39446	RID39446		diagnostic/17100								
22892694.txt	class	Class	Class		class/17136								
22892694.txt	comparison	RID28483	RID28483		comparison/17185								
22892694.txt	echocardiography	RID39220	RID39220		echocardiography/17215								
22892694.txt	exercise	RID49648	RID49648		exercise/17233								
22892694.txt	scintigraphy	RID34428	RID34428		scintigraphy/17273								
22892694.txt	class	Class	Class		class/17302								
22892694.txt	indications	RID49442	RID49442		indications/17340								
22892694.txt	CT	RID10321	RID10321		CT/17454								
22892694.txt	global	RID5693	RID5693		global/17502								
22892694.txt	patients	RID49815	RID49815		patients/17532								
22892694.txt	intermediate	RID5775	RID5775		intermediate/17558								
22892694.txt	indication	RID49442	RID49442		indication/17645								
22892694.txt	report	RID28487	RID28487		report/17662								
22892694.txt	uncertain	RID39177	RID39177		uncertain/17772								
22892694.txt	indication	RID49442	RID49442		indication/17883								
22892694.txt	patients	RID49815	RID49815		patients/17897								
22892694.txt	low	RID46059	RID46059		low/17923								
22892694.txt	global	RID5693	RID5693		global/18166								
22892694.txt	patients	RID49815	RID49815		patients/18196								
22892694.txt	intermediate	RID5775	RID5775		intermediate/18222								
22892694.txt	class	Class	Class		class/18274								
22892694.txt	indication	RID49442	RID49442		indication/18282								
22892694.txt	class	Class	Class		class/18326								
22892694.txt	indication	RID49442	RID49442		indication/18336								
22892694.txt	patients	RID49815	RID49815		patients/18366								
22892694.txt	low	RID46059	RID46059		low/18392								
22892694.txt	angiography	RID10371	RID10371		angiography/18502								
22892694.txt	angiography	RID10371	RID10371		angiography/18553								
22892694.txt	possible	RID34	RID34		possible/18579								
22892694.txt	multidetector	RID10970	RID10970		multidetector/18607								
22892694.txt	CT devices	RID29004	RID29004		CT/18621, devices/18624								
22892694.txt	after	RID39330	RID39330		after/18732								
22892694.txt	detector CT	RID10597	RID10597		detector/18765, CT/18774								
22892694.txt	CT devices	RID29004	RID29004		CT/18774, devices/18777								
22892694.txt	acquisition images	RID28917	RID28917		acquisition/18958, images/18977								
22892694.txt	all	RID5769	RID5769		all/18973								
22892694.txt	assessment	RID36026	RID36026		assessment/19007								
22892694.txt	single	RID5762	RID5762		single/19025								
22892694.txt	acquisition	RID28660	RID28660		acquisition/19068								
22892694.txt	slices thickness	RID28669	RID28669		slices/19101, thickness/19128								
22892694.txt	extension	RID10427	RID10427		extension/19166								
22892694.txt	acquired	RID45826	RID45826		acquired/19211								
22892694.txt	acquired	RID5662	RID5662		acquired/19211								
22892694.txt	protocol	RID45824	RID45824		protocol/19279								
22892694.txt	amount	RID5761	RID5761		amount/19406								
22892694.txt	acquisition	RID28660	RID28660		acquisition/19447								
22892694.txt	comparison	RID28483	RID28483		comparison/19587								
22892694.txt	radiation dose	RID12963	RID12963		radiation/19603, dose/19613								
22892694.txt	technetium	RID11846	RID11846		technetium/19636								
22892694.txt	scintigraphy	RID34428	RID34428		scintigraphy/19681								
22892694.txt	radiation dose	RID12963	RID12963		radiation/19722, dose/19732								
22892694.txt	thallium	RID11922	RID11922		thallium/19742								
22892694.txt	scintigraphy	RID34428	RID34428		scintigraphy/19772								
22892694.txt	amount	RID5761	RID5761		amount/19916								
22892694.txt	tests	RID6784	RID6784		tests/19956								
22892694.txt	angiography	RID10371	RID10371		angiography/20054								
22892694.txt	radiation doses	RID12963	RID12963		radiation/20081, doses/20091								
